specObjID,objid,oiii_5007_flux,h_beta_flux,nii_6584_flux,h_alpha_flux,elliptical,spiral,other,u,g,r,i,z,petroRadErr_r,redshift
299504245974001664,587725073921474764,203.211,194.093,384.8589,919.3564,0.587999999523163,0.118000000715256,0.293999999761581,19.01262,17.92768,17.34162,16.88499,16.70269,0.0620105,0.1146793
299505894771681280,587725073921474764,131.3203,192.5399,350.6291,863.9615,0.587999999523163,0.118000000715256,0.293999999761581,19.01262,17.92768,17.34162,16.88499,16.70269,0.0620105,0.1146981
299512216963540992,587729151455199440,-27.78661,3.670644,5.743469,6.38084,0.663999974727631,0.210999998264015,0.124999997206032,20.64432,18.73669,17.72043,17.2781,16.87805,0.1401219,0.1143732
299512767189116928,587729151455199440,-17.91994,1.499598,7.476836,5.516133,0.663999974727631,0.210999998264015,0.124999997206032,20.64432,18.73669,17.72043,17.2781,16.87805,0.1401219,0.114409
299568841812371456,588848898823684293,25.783,33.91367,68.61999,122.2951,0.735000014305115,0.0959999985061586,0.170000001788139,19.86781,18.28235,17.46946,17.08049,16.84941,0.05136454,0.1185693
299569117160040448,588848898823684293,28.0456,32.09054,68.26641,133.9965,0.735000014305115,0.0959999985061586,0.170000001788139,19.86781,18.28235,17.46946,17.08049,16.84941,0.05136454,0.118615
299603201550739456,587727942421577906,7.744016,21.06463,57.38767,90.14246,0.694000005722046,0.250999998301268,0.0560000017285347,18.95567,17.37808,16.39512,15.92703,15.56457,0.5475679,0.1198637
299604026654222336,587727942421577906,10.23484,24.45117,51.76315,85.25614,0.694000005722046,0.250999998301268,0.0560000017285347,18.95567,17.37808,16.39512,15.92703,15.56457,0.5475679,0.1198547
299629314951899136,588848900434821392,1.914688,14.26458,25.58575,80.87118,0.0419999994337559,0.957999996840954,0,19.59066,18.33242,17.44928,16.96876,16.74057,0.1227239,0.119759
299632064200730624,588848900434821392,-0.9646248,15.33977,23.21185,78.98381,0.0419999994337559,0.957999996840954,0,19.59066,18.33242,17.44928,16.96876,16.74057,0.1227239,0.119739
299660101747238912,587725075532415174,2.404023,2.910593,3.846298,-2.80047,0.842999994754791,0.0899999989196658,0.0669999988749623,20.4814,18.4018,17.39737,16.9446,16.59626,0.09281989,0.104128
299660926380959744,588848900435214511,6.658247,22.81176,38.64574,89.11731,0.090999998152256,0.773000001907349,0.136000007390976,20.38016,18.97793,17.93032,17.40256,16.97448,0.5708581,0.1098582
299664499323987968,587725075532415174,1.506137,-0.5281928,-0.3358834,-2.254948,0.842999994754791,0.0899999989196658,0.0669999988749623,20.4814,18.4018,17.39737,16.9446,16.59626,0.09281989,0.1040782
299664774201894912,588848900435214511,5.858589,20.33258,45.07993,82.25329,0.090999998152256,0.773000001907349,0.136000007390976,20.38016,18.97793,17.93032,17.40256,16.97448,0.5708581,0.1097989
300628221366396928,587725084651880564,711.9967,160.043,708.8573,960.9924,0.222000002861023,0.111000001430511,0.666999995708466,18.48715,17.10669,16.31829,15.83414,15.56331,0.2767448,0.1102809
300630970145466368,587725084651880603,12.2289,45.99848,80.64733,253.5972,0.681999981403351,0.226999998092651,0.0900000035762787,19.06917,17.56984,16.77889,16.33348,16.03902,0.1579288,0.1101958
300637842093139968,588848899093430561,7.092617,16.88831,21.3765,64.34763,0.360000014305115,0.639999985694885,0,19.61802,18.37717,17.70941,17.36795,17.12265,0.2889595,0.107117
300641140628023296,587728947973062863,3.419234,3.133967,10.40799,12.8371,0.14300000667572,0.761999975889921,0.096000000834465,20.07446,17.87625,16.92475,16.4748,16.09271,0.2670234,0.1071979
300651585988487168,587725084651683997,35.33691,27.57534,82.54055,135.0494,0.75,0.193999998271465,0.0560000017285347,19.78093,17.99897,17.11797,16.6452,16.30362,0.1716112,0.108012
300658732814067712,587728949047001217,366.8779,209.273,126.7331,733.8729,0.375,0.312000006437302,0.312000006437302,19.22975,18.45943,18.12214,17.79111,17.79478,0.07194854,0.103538
300662581104764928,588848899898867867,62.87858,135.8446,257.8566,661.7244,0.344999998807907,0.516000010073185,0.137000001966953,18.84634,17.67982,17.09455,16.63526,16.44385,0.2880727,0.1110355
300703263034992640,587725074458738911,67.93123,90.2422,104.9147,396.0972,0.31700000166893,0.534000005573034,0.149999998509884,19.26213,18.11424,17.62352,17.29255,17.08092,0.2042735,0.1163653
300714533029177344,587725076069351702,6.297454,18.88712,22.23468,69.32813,0.222000002861023,0.750000007450581,0.0280000008642673,20.26835,18.59722,17.77749,17.35014,17.03543,0.9498832,0.1023372
300726077901268992,587725076069613658,17.83123,73.24532,127.1261,320.3292,0.732999980449677,0.133000001311302,0.133000001311302,19.66126,18.27932,17.47911,17.05355,16.76141,0.0346107,0.1164241
300767309587310592,588848900435738849,2.278395,2.14468,-0.3774406,0.6603996,0.916999995708466,0.0280000008642673,0.0560000017285347,20.44941,18.61893,17.55883,17.10195,16.71695,0.2139064,0.1108416
300773631779170304,587728950120546528,4.538432,2.199758,10.44376,8.299171,0.814999997615814,0.074000000488013,0.112000003457069,20.12586,18.21042,17.31104,16.91183,16.56527,0.1456008,0.1001878
300781328360564736,587727942422823006,4.480009,17.78757,29.75268,48.57428,0.930000007152557,0.0399999998044223,0.0300000009592623,19.2342,17.20805,16.16334,15.68064,15.31385,0.1112358,0.1101994
301752747303135232,588848898825715910,19.22576,79.74321,223.8131,367.2041,0.528999984264374,0.265000000596046,0.206000000238419,18.98758,18.03102,17.41252,17.01124,16.76541,0.1377984,0.1045381
301755770960111616,587728947973652732,5.263033,0.7890086,13.43191,-1.632578,0.689999997615814,0.137000001966953,0.172000005841255,20.44976,18.46563,17.45469,17.00864,16.65238,0.1139593,0.1049628
301756320715925504,587725084652470476,12.20515,18.41115,28.65302,78.37866,0.137999996542931,0.861999988555908,0,20.44389,18.41673,17.69346,17.18882,16.76804,0.5262219,0.1009298
301764292175226880,588848898825584772,5.868615,23.48811,29.80749,84.63778,0.810999989509583,0.0939999967813492,0.0939999967813492,19.61949,18.40228,17.73716,17.40427,17.14912,0.06728736,0.1039087
301765391686854656,587728947973652631,4.944088,3.877482,2.785155,6.440123,0.691999971866608,0.0379999987781048,0.269000004976988,19.68896,17.78105,16.7914,16.39562,16.02461,0.1052112,0.1043969
301765941442668544,587728947973652663,1.716964,9.226389,2.87271,5.114065,1,0,0,18.91583,16.98111,15.96675,15.53416,15.15901,0.358265,0.1048315
301767590710110208,587728947973652650,8.060177,13.844,31.8732,59.87019,0.25,0.749999977648258,0,19.07029,17.66406,16.88317,16.46962,16.17522,0.2496511,0.1038225
301773912901969920,588848899899654185,-0.08997501,0.6138701,-9.518468,7.917224,0.939000010490417,0.0610000006854534,0,19.36862,17.51379,16.53787,16.11575,15.7839,0.09973176,0.1054762
301786007529875456,587728948510589134,4.561134,-0.3723855,4.563756,22.25169,0.33899998664856,0.643000018782914,0.0179999992251396,19.83827,17.98626,17.05949,16.65939,16.34056,0.3811725,0.1046411
301797002646153216,588848898825453691,19.5474,27.05155,65.04456,129.132,0.486000001430511,0.401000015437603,0.114000000059605,20.03651,18.58247,17.85709,17.4352,17.13546,0.2499662,0.1060983
301797552401967104,588848898825453690,5.504526,4.275728,13.73661,9.248409,0.75900000333786,0.240000002086163,0,20.30646,18.26981,17.23929,16.79297,16.41045,0.1739989,0.1075663
301807997762430976,587725084652142694,40.36829,28.79672,85.85163,89.60113,0.78600001335144,0.167000006884336,0.0480000004172325,19.34133,17.28732,16.20854,15.6996,15.31271,0.2456876,0.1082038
301808272640337920,587725084652077235,18.24229,-0.1002193,-7.542956,23.01495,0.455000013113022,0.0299999993294477,0.515999987721443,20.44476,18.308,17.1939,16.72189,16.3003,0.1049912,0.1085674
301808547518244864,587725084652142713,26.05886,8.229541,20.02585,19.75217,0.60699999332428,0.321000009775162,0.0710000023245811,20.44329,18.45733,17.41846,16.95085,16.58444,0.1522509,0.1076635
301809097274058752,587729151456379014,35.65907,11.8266,40.15001,51.58377,0.882000029087067,0.028999999165535,0.0879999995231628,19.86224,18.16377,17.25416,16.81771,16.50201,0.1827894,0.1058639
301809372151965696,587729151456444658,11.6195,2.690435,37.47235,15.28959,0.551999986171722,0.276000000536442,0.171999998390675,19.66003,17.84402,16.83932,16.38349,16.00254,0.1601794,0.1057043
301811846053128192,587729151456379020,19.50641,106.6274,152.4541,452.1491,0.513999998569489,0.2280000038445,0.256999999284744,19.25396,18.18418,17.64929,17.25642,17.06823,0.0803263,0.1065858
301819542634522624,587729151456248036,3.80514,8.733993,-1.342903,12.05705,0.685000002384186,0.167999994009733,0.148999994620681,20.41177,18.45541,17.40713,16.94135,16.57246,0.07864147,0.108053
301821466779871232,588848899362128064,7.32095,45.62836,105.9045,264.3176,0.862999975681305,0.117999996989965,0.0199999995529652,19.43477,17.66944,16.72651,16.23787,15.8797,0.1492113,0.1100083
301822016535685120,587728947973128421,33.51582,23.75119,46.80434,69.0856,0.875,0.125,0,19.64492,17.43579,16.37684,15.91299,15.51687,0.2730075,0.1069756
301833561407776768,587727942422823032,5.952682,5.40097,29.75098,20.15576,0.523000001907349,0.252000004053116,0.225000008940697,20.38204,18.54854,17.44643,16.93324,16.50053,0.181244,0.1109342
301840983111264256,587726031698133189,11.48584,8.929667,6.690893,17.95618,0.559000015258789,0.0590000003576279,0.381999984383583,19.43645,17.46168,16.46999,16.03681,15.67187,0.3024715,0.1090729
301841807744985088,587726031698198646,5.314427,23.64429,32.75499,103.3874,0.633000016212463,0.216000005602837,0.150000005960464,19.28434,17.89071,17.19838,16.84642,16.57631,0.08745354,0.1094295
301843457012426752,587727942422954073,16.53466,28.10649,32.18532,117.589,0.448000013828278,0.413000002503395,0.137999996542931,19.28088,18.23215,17.77106,17.49952,17.24058,0.1274357,0.1098269
301844556524054528,587726031698133184,4.952366,25.17146,52.21909,128.3674,0.0529999993741512,0.841999974101782,0.105999998748302,19.35576,17.99995,17.14541,16.73811,16.40688,0.1276551,0.1092338
301850054082193408,588848900972871932,49.2983,17.89375,68.9297,66.44641,0.708000004291534,0.12499999627471,0.166999995708466,19.92793,18.34047,17.55847,17.19543,16.94774,0.1096922,0.1090213
301884963576375296,587726031698395299,11.76801,24.10753,39.98672,83.57838,0.910000026226044,0.0370000000111759,0.0540000014007092,19.00934,17.20518,16.23733,15.82595,15.4519,0.2184914,0.1064372
301892385279862784,587728949584462022,49.36434,83.07802,174.3827,327.0557,0.570999979972839,0.386000003665686,0.0430000014603138,19.03034,17.64395,16.86968,16.45154,16.15055,0.09804223,0.1068543
301904479907768320,588848900436525401,11.59108,24.22712,34.06715,81.96252,0.222000002861023,0.74099999666214,0.0370000004768372,19.69515,18.20455,17.47287,17.05898,16.73087,0.2237425,0.1046337
302869855764244480,587728947974635627,16.92091,61.7017,110.9728,291.1826,0.623000025749207,0.172999996691942,0.202999994158745,19.34686,18.16364,17.49035,17.09358,16.84502,0.06567875,0.1164644
302896244043311104,588848899363373269,11.42547,50.14182,105.3465,191.3845,0.555999994277954,0.333999998867512,0.111000001430511,19.29684,18.26667,17.71404,17.34904,17.16258,0.04979674,0.1115304
302897068677031936,587728948511375466,6.095786,29.96959,36.94192,106.3563,0.698000013828278,0.150999996811152,0.150999996811152,19.85351,18.38706,17.61202,17.20673,16.9156,0.08429291,0.1009588
302903665746798592,587728947974176921,56.85552,77.54935,74.33155,278.742,0.521000027656555,0.224999995902181,0.254000008106232,19.88615,18.86153,18.38851,18.01954,17.82982,0.1384901,0.1176201
302917684520052736,588848899363111099,2.271729,-1.539887,4.359584,6.126112,0.763999998569489,0.127000004053116,0.108999997377396,20.04744,18.44374,17.52255,17.13485,16.79188,0.2959912,0.1097003
302954518159583232,588848899899719860,4.665861,17.47923,23.68162,81.00856,0,1,0,18.93275,17.46886,16.75832,16.3735,16.11754,0.3183343,0.105979
302956992060745728,587726031698591916,20.52339,70.49551,144.6551,370.2022,0.71399998664856,0.179000005125999,0.10700000077486,19.39775,17.9464,17.22017,16.77607,16.45291,0.168894,0.1033238
303018564711901184,587728949585248400,0.2057265,0.04073257,-0.5135752,2.304071,0.873000025749207,0.0359999984502792,0.090999998152256,20.00636,18.11565,17.11475,16.67042,16.29833,0.3646692,0.1000651
303999054189193216,588848899364290800,20.2205,66.64829,94.82426,256.1675,0.617999970912933,0.293000003322959,0.0890000015497208,18.85191,18.06081,17.33917,17.06959,16.84781,0.05188326,0.1022109
304029840514770944,588848898827092221,5.433671,16.03616,20.47028,57.87208,0.381999999284744,0.499999985098839,0.118000000715256,19.42131,18.23182,17.69097,17.34145,17.14547,0.1597268,0.1043596
304031214904305664,588848898827026692,21.55774,17.92836,47.61322,91.61427,0.702000021934509,0.263000003993511,0.0350000001490116,20.02566,18.55593,17.64576,17.19059,16.83848,0.1751263,0.1163033
304032039538026496,587728948512161939,6.161427,-10.13883,-4.544229,15.47462,0.888000011444092,0.0749999992549419,0.0379999987781048,19.28611,17.4809,16.51464,16.09827,15.74857,0.2125921,0.1074287
304038086851979264,587728948511899790,2.639502,20.17347,65.81059,123.1931,0,0.962999999523163,0.0370000004768372,19.02374,17.72536,16.99607,16.59163,16.30915,0.3810291,0.1079975
304041110508955648,587728948511899772,8.545527,14.27109,40.89717,57.08828,0.734000027179718,0.171999998390675,0.0939999967813492,20.1989,18.53897,17.69348,17.27219,16.96265,0.09141788,0.1158925
304048807090350080,588848898826961007,10.08246,2.252994,2.872193,12.86064,0.697000026702881,0.120999997481704,0.181999996304512,20.7261,18.74935,17.73068,17.33185,16.92696,0.1756761,0.1160059
304051006113605632,587725084653650103,4.522202,-5.198898,1.929235,9.674437,0.71399998664856,0.189999997615814,0.0949999988079071,19.95555,18.11719,17.05848,16.61855,16.22766,0.2673199,0.1163356
304058152939186176,587728948511703379,-8.281959,57.79805,172.1712,320.2798,0.361000001430511,0.590000003576279,0.0490000005811453,19.14284,17.91581,17.23831,16.82401,16.58492,0.2407896,0.1139974
304060077084534784,588848898826764490,6.345053,7.343473,22.62148,28.07645,0.732999980449677,0.0329999998211861,0.232999995350838,20.23138,18.25451,17.23851,16.78326,16.44851,0.1805742,0.1166805
304062276107790336,587728947974766791,13.07532,1.353677,28.95597,17.54827,0.879999995231628,0.0399999991059303,0.0799999982118607,20.20662,18.22011,17.11469,16.63187,16.2063,0.2172427,0.1165586
304062550985697280,587728947974766752,101.8531,193.6312,555.0167,1276.945,0.243000000715256,0.0810000002384186,0.675000011920929,19.4684,18.16681,17.37986,16.78878,16.46427,0.1943743,0.1170835
304064200253138944,587728947974832258,7.568372,13.24222,26.55315,47.42689,0.555999994277954,0.445000007748604,0,19.09237,17.39503,16.51457,16.08132,15.75641,0.2005028,0.1167971
304065024886859776,588848899900506228,11.17446,2.769418,9.536946,-0.9207201,0.479000002145767,0.464999996125698,0.0560000017285347,20.41985,18.64064,17.66861,17.24198,16.90332,0.1805488,0.1100268
304066124398487552,588848899900506330,500.2569,77.13752,206.7604,428.8366,0.584999978542328,0.342000011354685,0.0729999989271164,19.89285,18.49467,17.60266,17.07976,16.83392,0.09908359,0.1105128
304069972689184768,587728948511703319,-4.84524,-2.156896,39.62769,20.63591,0.705999970436096,0.234999999403954,0.0590000003576279,19.52756,17.61875,16.64916,16.21105,15.85093,0.1557789,0.1143546
304071347078719488,587725084653518949,7.504283,7.685225,22.47603,23.31167,0.725000023841858,0.216000005602837,0.0590000003576279,20.15475,18.4628,17.39716,16.92869,16.54344,0.1781268,0.1166259
304076294881044480,587728948511637672,93.07555,63.82534,42.32643,234.9463,0.222000002861023,0.222000002861023,0.555999994277954,19.76932,19.16845,18.86218,18.57635,18.52412,0.1079004,0.1106428
304090038776391680,587728949585314065,7.443507,5.021613,6.431858,1.877216,0.842000007629395,0.132000003010035,0.0260000005364418,19.78767,18.0057,17.10352,16.69559,16.37381,0.18562,0.1002402
304104882183366656,587728307484557390,7.061738,3.57789,20.05164,16.40867,0.28600001335144,0.400000005960464,0.314000010490417,19.90868,17.71031,16.72744,16.30736,15.93513,0.4822693,0.1002303
304106531450808320,587728307484622878,68.47797,83.97491,67.77637,291.4178,0.187999993562698,0.607999982312322,0.201999992132187,18.86554,18.07085,17.77406,17.48959,17.43447,0.1238787,0.1097065
304107630962436096,587728307484688605,3.37439,16.3427,23.24771,57.22213,0.555999994277954,0.333000004291534,0.111000001430511,19.51559,18.29109,17.61579,17.27485,17.09162,0.1175907,0.1012042
304108180718249984,587728307484622991,20.95396,4.086933,-23.85699,48.83525,0.875999987125397,0.0320000005885959,0.0920000001788139,18.73838,16.77854,15.79385,15.38299,15.07166,0.3286797,0.1005823
304115877299644416,587728307484754071,22.1223,16.23013,51.28155,21.0377,0,1,0,17.93468,15.98918,15.00069,14.55,14.21808,0.2250015,0.1018603
304121374857783296,588848899900702859,4.416015,20.06502,32.52623,66.32229,0.324000000953674,0.645999997854233,0.028999999165535,19.69736,18.39301,17.61739,17.19439,16.91197,0.1031754,0.1122466
304122474369411072,588848900437573788,6.273163,42.5982,86.24782,258.7379,0.458999991416931,0.270000003278255,0.27000000141561,19.85326,18.31464,17.48541,17.02241,16.70801,0.1542851,0.1181173
304130445828712448,587728949585838308,3.295026,1.471877,4.987047,-15.5758,0.726999998092651,0.272999994456768,0,20.53895,18.58214,17.56608,17.14558,16.806,0.07401525,0.1186833
304131270462433280,588848900437901514,243.6527,26.12757,180.8042,130.9032,0.754999995231628,0.226999992504716,0.0189999993890524,19.65792,17.82124,16.83939,16.37306,16.02143,0.2272629,0.1171453
304132919729874944,588848900437901502,5.227367,7.53399,31.14852,50.96969,0.754999995231628,0.203999999910593,0.0410000011324883,20.20385,18.30775,17.30433,16.83852,16.46453,0.140929,0.1164549
304133194607781888,587728949585903811,11.44654,17.3738,47.80649,81.77828,0.689999997615814,0.310000002384186,0,19.87133,18.29418,17.36627,16.92842,16.59867,0.2235609,0.1193646
304142815334524928,588848900438032468,3.831819,21.95883,0,-15.87942,0.908999979496002,0.0299999993294477,0.0600000014528632,19.16873,17.21264,16.15486,15.693,15.27653,0.3998649,0.116953
304143914846152704,587728949049098430,26.6061,26.85926,59.334,120.0136,0.379000008106232,0.586000025272369,0.034000001847744,19.9665,18.34772,17.4208,16.94469,16.57265,0.5631613,0.1028836
304147763136849920,587728307485016171,83.77141,108.3532,101.7384,397.513,0.595000028610229,0.27000000141561,0.135000005364418,18.63396,17.55143,17.14287,16.84966,16.70178,0.08491373,0.1046545
304150237038012416,587728307484950628,23.78983,8.87544,51.34169,36.11496,0.871999979019165,0.0850000027567148,0.0430000014603138,19.67441,17.6099,16.59267,16.12341,15.77981,0.3531856,0.1041183
304150786793826304,587728950122578106,6.940676,-1.138525,22.26092,26.05695,0.638999998569489,0.0280000008642673,0.332999996840954,20.02054,18.05301,17.08909,16.6289,16.2706,0.1100911,0.101505
304159582886848512,587728950122840238,16.22161,-2.333457,8.212377,17.60719,0.519999980926514,0.439999997615814,0.0399999991059303,20.56427,18.487,17.51491,17.10698,16.72833,0.08186989,0.1018083
304161507032197120,588848900974838010,7.967701,11.09606,7.561365,14.61519,0.291000008583069,0.0600000014528632,0.648999974131584,19.94054,18.15246,17.1832,16.77112,16.43904,0.4301111,0.101583
305119181223782400,587728947976077322,320.5351,667.6719,1257.123,3203.905,0.25,0.214000001549721,0.53600001335144,17.84184,16.56774,16.09124,15.61229,15.43337,0.3404484,0.1002674
305128801950525440,587728948513145025,17.50406,62.56451,110.7831,312.3239,0.564000010490417,0.400000005960464,0.0359999984502792,18.76546,17.50836,16.87541,16.48079,16.27886,0.2464829,0.1127693
305157939008661504,587728948512751763,161.63,98.77087,107.7565,382.5201,0.570999979972839,0.400000005960464,0.028999999165535,18.25458,17.59888,16.95549,16.46785,16.27012,0.1861628,0.1037654
305163161688893440,588848899364618469,8.729648,18.81553,58.68942,122.5967,0.345999985933304,0.0379999987781048,0.615000009536743,19.53591,18.01231,17.16213,16.81852,16.45982,0.1829387,0.1078671
305171133148194816,587728948512620700,128.9654,49.48865,101.3832,213.1466,0.533999979496002,0.396000005304813,0.0689999982714653,19.39146,18.10758,17.38647,16.981,16.76125,0.06485385,0.1140956
305191199235401728,588848899364421905,21.52274,84.47461,125.9163,397.7101,0.600000023841858,0.166000001132488,0.232999995350838,19.2317,18.06382,17.46919,17.07927,16.85208,0.03354301,0.107872
305199445572610048,587725084654108841,4.149122,26.10641,44.50674,129.6698,0.691999971866608,0.231000006198883,0.0769999995827675,20.00159,18.51379,17.7002,17.27898,16.9683,0.1077013,0.119863
305207966787725312,587728307485147296,20.19728,33.60718,50.41792,142.9786,0.532999992370605,0.432999990880489,0.0329999998211861,19.11353,17.61607,16.78877,16.34468,16.01813,0.1647366,0.1064446
305208241665632256,587728307485147194,7.910033,0.3392449,1.389923,17.52914,0.60699999332428,0.16100000590086,0.23200000077486,20.38099,18.51229,17.53002,17.10003,16.76052,0.0991241,0.1054825
305209616055166976,587728307485147325,9.962379,4.191978,2.478819,9.525109,0.615000009536743,0.30799999833107,0.0769999995827675,20.36789,18.29134,17.29793,16.86951,16.516,0.187148,0.105747
305211815078422528,587728307485147340,6.281922,4.59405,12.71541,14.34553,0.800000011920929,0.159999996423721,0.0399999991059303,20.11156,18.35072,17.39039,16.96057,16.65797,0.1036728,0.1021462
305220336293537792,587728307485278342,9.375642,35.56679,56.80117,147.2151,0.451999992132187,0.46900001168251,0.0809999983757734,19.23468,17.93747,17.20956,16.79856,16.53347,0.06225299,0.1062371
305222260438886400,587728950122971305,3.619579,11.30198,0,0,0.166999995708466,0.833999995142221,0,20.77089,18.74092,17.75861,17.26675,16.8693,0.6525179,0.110648
305228032874932224,588848899901358270,7.010002,10.25007,16.7296,35.3564,0.31700000166893,0.449999988079071,0.233999997377396,19.44489,18.04848,17.46428,17.13251,16.913,0.4023866,0.1043095
305230231898187776,587728307485343859,-2.613075,5.144763,3.375825,7.435147,0.830999970436096,0.034000001847744,0.136000007390976,20.49893,18.55327,17.56326,17.16443,16.80854,0.2134239,0.1066652
305239577747023872,587728949586296917,3684.633,365.8867,576.3021,1257.747,0.375,0.0829999968409538,0.541999995708466,18.72207,17.39931,16.46186,16.02931,15.8318,0.2657971,0.116298
305244250671441920,588848900975165593,10.20031,41.22657,65.35312,168.0854,0.592999994754791,0.305000007152557,0.101999998092651,19.51486,18.2918,17.65216,17.26541,17.02275,0.1012457,0.1115221
305249198473766912,588848900438360284,5.245187,5.572519,25.98016,21.09146,0.155000001192093,0.828000001609325,0.017000000923872,19.695,18.0064,17.13606,16.71219,16.35678,0.08972216,0.1167877
305253596520278016,588848900438425871,56.37775,18.22884,23.71985,75.61967,0.5,0.465999990701675,0.0329999998211861,19.81437,18.29438,17.56817,17.22588,17.03904,0.1398923,0.1141187
305262667491207168,587728950123364470,7.43669,28.69909,79.94553,138.6091,0.635999977588654,0.162999995052814,0.200000002980232,19.80096,18.18394,17.3875,16.9713,16.61674,0.1803715,0.1153689
305266790659811328,588848900975296691,21.95855,23.60516,148.3581,130.1458,0.815999984741211,0.157999999821186,0.0260000005364418,19.81966,18.21661,17.29996,16.83133,16.48024,0.1031872,0.1196299
305270638950508544,588848900438687943,6.940909,19.89344,32.93713,85.07157,0.266999989748001,0.600000008940697,0.133000001311302,19.53652,18.08193,17.3812,17.02449,16.75579,0.161329,0.1133924
305278610409809920,587728949049884864,14.88075,15.03226,79.19617,88.60345,0.679000020027161,0.10700000077486,0.214000001549721,18.76404,16.84286,15.92201,15.44358,15.00063,0.2829689,0.1134097
305281359188879360,587728949049950389,20.29802,28.42894,78.77525,127.8274,0.593999981880188,0.406999990344048,0,20.22867,18.39999,17.48846,17.0273,16.67959,0.1080147,0.1121394
305281634066786304,587728949049950375,7.669517,42.55147,84.96954,203.0712,0.541000008583069,0.324000000953674,0.135000005364418,19.64551,18.33257,17.62601,17.19138,16.91826,0.1150103,0.1116021
305286032113297408,587728950123561025,11.65604,-4.828056,6.511404,3.077553,0.71399998664856,0.189999997615814,0.0949999988079071,19.27921,17.30367,16.32739,15.904,15.53966,0.3438476,0.1002845
305289055770273792,588848900975624323,34.6841,69.63702,112.1734,305.096,0.294999986886978,0.557000011205673,0.148000001907349,19.2958,18.19074,17.70752,17.3813,17.20435,0.07953773,0.1132934
305290430159808512,588848900438884550,10.01334,3.646913,0.06118381,6.968296,0.85699999332428,0.14300000667572,0,20.11358,18.30378,17.26206,16.8242,16.43805,0.1879258,0.1112022
305292079427250176,588848900438819092,1.949561,11.57493,-6.756757,13.11119,0.955999970436096,0.0160000002942979,0.0280000008642673,18.9625,17.03804,16.03136,15.61378,15.24946,0.171589,0.1111002
305292904060971008,588848900438884545,4.087607,8.513021,28.3668,16.98774,0.675999999046326,0.270000007003546,0.0540000014007092,20.29864,18.23522,17.20612,16.77477,16.42076,0.108474,0.1109645
305293453816784896,587728949049950494,0.1709653,12.07359,23.09102,68.4519,0.119999997317791,0.799999982118607,0.0799999982118607,19.5647,18.11457,17.41703,17.03506,16.8375,0.08798446,0.1127164
305294278450505728,588848900438884521,4.072429,7.618111,13.67862,3.512018,0.962999999523163,0.0370000004768372,0,19.38663,17.39531,16.37622,15.92815,15.54194,0.6870514,0.1096946
306247006249052160,587728947976929431,24.78878,126.7546,349.5074,773.7585,0.354999989271164,0.645000007003546,0,18.63719,17.49289,16.78931,16.2999,15.99559,0.1720836,0.1134811
306247830882772992,587728947976798328,4.669401,24.49279,29.5463,80.41215,0.600000023841858,0.36599999666214,0.0329999998211861,19.84889,18.09219,17.3763,17.03682,16.9575,0.2303142,0.1124126
306248380638586880,587728947976863822,1.586459,3.844074,23.60309,8.999801,0.667999982833862,0.269000001018867,0.0629999982193112,19.91653,17.96866,16.93853,16.51702,16.15586,0.3381413,0.1130879
306248655516493824,587728947976929481,34.03738,31.74957,48.84453,141.3905,0.108999997377396,0.875000011175871,0.0160000007599592,19.50534,17.93513,17.17219,16.74129,16.42695,0.7866979,0.1141461
306249755028121600,587728947976798362,205.0293,27.8215,190.8269,165.346,0.865000009536743,0.108000000938773,0.0270000007003546,19.92543,18.14247,17.13057,16.65358,16.29024,0.1218387,0.1104557
306250854539749376,588848899365798051,3.789042,-1.307945,15.86418,6.721692,0.742999970912933,0.200000002980232,0.0579999983310699,20.57074,18.35906,17.2984,16.86258,16.4524,0.1293447,0.1146446
306252503807191040,588848899902734493,12.72628,18.32491,49.33025,108.3916,0.232999995350838,0.732999987900257,0.0329999998211861,20.43647,18.63125,17.67054,17.13531,16.75021,1.087057,0.1166228
306252778685097984,588848899902734526,14.00885,52.94798,92.47809,291.9609,0.685999989509583,0.200000006705523,0.114000000059605,19.664,18.46282,17.80063,17.41014,17.17665,0.1161858,0.1167375
306254153074632704,588848899902800034,15.54664,20.95562,77.61311,98.78874,0.333000004291534,0.666999995708466,0,19.24008,17.49711,16.5853,16.13423,15.80599,0.2051968,0.118056
306255527464167424,587728948513931355,-2.592963,-0.312065,1.237437,2.44784,0.759999990463257,0.159999996423721,0.0799999982118607,20.4402,18.57329,17.55122,17.11376,16.73698,0.1463147,0.1078203
306258276243236864,587724650857365633,6.793261,5.661804,3.689512,11.76518,0.776000022888184,0.14300000295043,0.0820000022649765,20.58764,18.79159,17.78663,17.361,17.02569,0.2537298,0.1028083
306259100876957696,588848898828730580,27.24459,57.58937,130.1288,232.1264,0.151999995112419,0.817999996244907,0.0299999993294477,19.0827,17.48037,16.60543,16.18793,15.85111,0.3685452,0.1025161
306261299900213248,587728947976667349,24.4805,15.45094,49.80554,29.46537,0.921999990940094,0.0399999991059303,0.0390000008046627,19.63155,17.68987,16.59426,16.1123,15.7316,0.2746359,0.1118258
306262124533934080,588848899365797997,65.4868,58.37239,157.943,276.1447,0.217999994754791,0.763999976217747,0.0179999992251396,20.10121,18.50901,17.73626,17.24661,16.90779,0.1928548,0.1090757
